filename,duration_ms,tempo,loudness,energy,danceability,acousticness,speechiness,instrumentalness,valence,key,mode,time_signature,spectral_contrast,zcr,spec_centroid,spec_bandwidth,Artist,Url_spotify,Track,Album,Album_type,Uri,Url_youtube,Title,Channel,Licensed,official_video,video_id,Views,Likes,Comments,Track_URL_Spotify,Spotify_Track_Popularity
Rihanna - Umbrella (Orange Version) (Official Music Video) ft. JAY-Z.opus,127013.16666666666,[117.1875],-11.852592,0.22454281,0.9956124387024656,0.3127200684041006,0.052643989802513,0.2962572363119939,[0.61727218],7.0,1.0,3.0,22.115123382381135,0.0958241291962336,4213.911407781261,4135.957160778746,Rihanna,https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H,Umbrella,Good Girl Gone Bad,album,spotify:track:2yPoXCs7BSIUrucMdK5PzV,https://www.youtube.com/watch?v=CvBfHwUxHIk,Rihanna - Umbrella (Orange Version) (Official Music Video) ft. JAY-Z,RihannaVEVO,True,True,CvBfHwUxHIk,1198994162.0,5957018.0,176297.0,https://open.spotify.com/track/2yPoXCs7BSIUrucMdK5PzV,74.0
"Rihanna, Kanye West, Paul McCartney - FourFiveSeconds.opus",96013.5,[102.27272727],-17.480007,0.12461657,0.9959060830470798,0.6173307868481487,0.0188317791494736,0.6057053498080536,[0.25771644],2.0,0.0,3.0,24.44167389149655,0.0372234447032603,2015.9153021158645,2855.798108080496,Paul McCartney,https://open.spotify.com/artist/4STHEaNw4mPZ2tzheohgXB,FourFiveSeconds,FourFiveSeconds,single,spotify:track:78TTtXnFQPzwqlbtbwqN0y,https://www.youtube.com/watch?v=kt0g4dWxEBo,"Rihanna, Kanye West, Paul McCartney - FourFiveSeconds",RihannaVEVO,True,True,kt0g4dWxEBo,552572917.0,2671497.0,89575.0,https://open.spotify.com/track/78TTtXnFQPzwqlbtbwqN0y,76.0
Rionegro & Solimões - Arruma Essa Casa [DVD Deus Abençoou].opus,83011.35416666666,[117.1875],-12.415837,0.22093141,0.9970876253959012,0.493318686199333,0.0275668703437625,0.4797194339387208,[0.40887792],9.0,1.0,3.0,22.875812704328155,0.0519121452605036,2791.2732953680634,3578.915450951666,Rionegro & Solimões,https://open.spotify.com/artist/33NrinbbEctw1wsdKNgZeZ,Saudade Atemporal - Ao Vivo,Saudade Atemporal (Ao Vivo),single,spotify:track:5yKCTpcGu7ePYk32DCU8Gy,https://www.youtube.com/watch?v=umxOhtUCepc,Rionegro & Solimões - Arruma Essa Casa [DVD Deus Abençoou],Rionegro e Solimões,True,True,umxOhtUCepc,11297407.0,52803.0,1231.0,https://open.spotify.com/track/5yKCTpcGu7ePYk32DCU8Gy,47.0
Riot -- Three Days Grace.opus,104002.1875,[130.81395349],-10.399006,0.29188186,0.9952150061709208,0.4692619131556371,0.0384459617557027,0.4512206875890476,[0.48333477],3.0,1.0,3.0,20.826235391988185,0.0754254571646497,2955.8606124257653,2921.039534905615,Three Days Grace,https://open.spotify.com/artist/2xiIXseIJcq3nG7C8fHeBj,Riot,One-X,album,spotify:track:1Q2fYlSdwuutWj3QplhY9q,https://www.youtube.com/watch?v=1VFmiP8x0kg,Riot -- Three Days Grace,Keepo711,False,False,1VFmiP8x0kg,3602246.0,17830.0,1597.0,https://open.spotify.com/track/1Q2fYlSdwuutWj3QplhY9q,72.0
Rise Against - Prayer Of The Refugee (Official Music Video).opus,102539.33333333331,[98.68421053],-10.91596,0.2701166,0.9942699853135052,0.4871243184698873,0.0304996521913909,0.4722671961825874,[0.34948032],3.0,0.0,3.0,21.40617600806063,0.0601587487973268,2833.1204474355263,3108.1672617021395,Rise Against,https://open.spotify.com/artist/6Wr3hh341P84m3EI8qdn9O,Prayer Of The Refugee,The Sufferer & The Witness,album,spotify:track:4OSbctVD37ycS0H3rwRm72,https://www.youtube.com/watch?v=9-SQGOYOjxs,Rise Against - Prayer Of The Refugee (Official Music Video),RiseAgainstVEVO,True,True,9-SQGOYOjxs,125851851.0,625890.0,27727.0,https://open.spotify.com/track/2VGQ342iuqj6aSaYbyBQVJ,72.0
Rise Against - Satellite.opus,119025.5,[137.19512195],-17.94847,0.11523315,0.9967585495404044,0.4841504140149313,0.0319680635216384,0.4686730628256744,[0.48933029],5.0,0.0,3.0,22.222576198141315,0.0632779944999551,2853.33928099266,3055.101723545092,Rise Against,https://open.spotify.com/artist/6Wr3hh341P84m3EI8qdn9O,Satellite,Endgame,album,spotify:track:5sG3G54H21hNfd5etlheoe,https://www.youtube.com/watch?v=6nQCxwneUwA,Rise Against - Satellite (Official Music Video),RiseAgainstVEVO,True,True,6nQCxwneUwA,52735633.0,240886.0,7837.0,https://open.spotify.com/track/5sG3G54H21hNfd5etlheoe,68.0
Rise Against - Savior (Official Music Video).opus,121022.41666666669,[112.5],-11.122606,0.25952914,0.9961647479327776,0.4445648420932627,0.0360017659238866,0.4285597227102314,[0.44030205],5.0,0.0,3.0,21.885151701597184,0.0713738855516261,3131.036772467325,3218.02816165525,Rise Against,https://open.spotify.com/artist/6Wr3hh341P84m3EI8qdn9O,Savior,Appeal To Reason,album,spotify:track:1vcxF91pWs9uNwDROuiCPB,https://www.youtube.com/watch?v=e8X3ACToii0,Rise Against - Savior (Official Music Video),RiseAgainstVEVO,True,True,e8X3ACToii0,216154400.0,1033335.0,38030.0,https://open.spotify.com/track/1vcxF91pWs9uNwDROuiCPB,77.0
Riton x Nightcrawlers - Friday ft. Mufasa & Hypeman (Dopamine Re-edit) [Official Video].opus,88513.5,[122.2826087],-10.00998,0.2653055,0.9964790706211756,0.3871939254587051,0.0436938466837905,0.3702759334428174,[0.54522956],6.0,0.0,3.0,22.513482606841233,0.0849161043499216,3567.0129435717454,3405.6688715638693,Riton,https://open.spotify.com/artist/7i9j813KFoSBMldGqlh2Z1,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit],single,spotify:track:4cG7HUWYHBV6R6tHn1gxrl,https://www.youtube.com/watch?v=U6n2NcJ7rLc,Riton x Nightcrawlers - Friday ft. Mufasa & Hypeman (Dopamine Re-edit) [Official Video],RitonTimeVEVO,True,True,U6n2NcJ7rLc,161234630.0,1347383.0,19172.0,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl,75.0
Riton x Oliver Heldens - Turn Me On ft. Vula (Official Music Video).opus,104513.5,[125.],-9.720703,0.2925868,0.9942296452165283,0.4648937227682066,0.0324889813516171,0.4497897992787065,[0.46661956],6.0,0.0,3.0,22.489912808237825,0.0522954251549903,2986.365168319445,3472.321476657023,Riton,https://open.spotify.com/artist/7i9j813KFoSBMldGqlh2Z1,Turn Me On (feat. Vula),Turn Me On (feat. Vula),single,spotify:track:0qaWEvPkts34WF68r8Dzx9,https://www.youtube.com/watch?v=Ifq4NQWwVpg,Riton x Oliver Heldens - Turn Me On ft. Vula (Official Music Video),Oliver Heldens,False,True,Ifq4NQWwVpg,20408323.0,218667.0,2882.0,https://open.spotify.com/track/0qaWEvPkts34WF68r8Dzx9,66.0
"Riton, Kah-Lo & GEE LEE - Fake ID (Coke & Rum Remix).opus",63513.5,[125.],-10.582329,0.25287214,0.9976054056730864,0.6319339856498897,0.0159987148201862,0.6218238540282934,[0.30170641],4.0,1.0,3.0,22.694422189318463,0.029432167034005,1930.921043791132,2723.5057575296896,Riton,https://open.spotify.com/artist/7i9j813KFoSBMldGqlh2Z1,Fake ID (Coke & Rum Remix),Fake ID (Coke & Rum Remix),single,spotify:track:7cnS0EPwBnP9ZIdGOAOY7c,https://www.youtube.com/watch?v=cvCGOdlsDHg,"Riton, Kah-Lo & GEE LEE - Fake ID (Coke & Rum Remix)",RADDERSHOUSE,False,False,cvCGOdlsDHg,319550.0,7181.0,63.0,https://open.spotify.com/track/2VuzBUB5V9AlpniCUhaszP,70.0
Rob Zombie - Dragula.opus,114009.97916666669,[125.],-12.767238,0.21037197,0.9947537195293212,0.3942401595532313,0.0375578335821919,0.3794333532493142,[0.54859066],0.0,1.0,3.0,21.39893778245004,0.0742091113674104,3510.980196897504,3634.72206050817,Rob Zombie,https://open.spotify.com/artist/3HVdAiMNjYrQIKlOGxoGh5,Dragula,Hellbilly Deluxe,album,spotify:track:6Nm8h73ycDG2saCnZV8poF,https://www.youtube.com/watch?v=EqQuihD0hoI,Rob Zombie - Dragula,RobZombieVEVO,True,True,EqQuihD0hoI,257851867.0,1705123.0,60126.0,https://open.spotify.com/track/6Nm8h73ycDG2saCnZV8poF,79.0
Rob Zombie - Living Dead Girl.opus,101006.8125,[102.27272727],-12.765654,0.21338357,0.9961833626027432,0.3954019706554893,0.0426052296717101,0.3785557788830654,[0.4476751],6.0,0.0,3.0,21.00604015588983,0.0842251126088965,3501.814151279245,3488.955132564869,Rob Zombie,https://open.spotify.com/artist/3HVdAiMNjYrQIKlOGxoGh5,Living Dead Girl,Hellbilly Deluxe,album,spotify:track:10V8XpuyMoEcSMfM79WDET,https://www.youtube.com/watch?v=BvsMPOfblfg,Rob Zombie - Living Dead Girl,RobZombieVEVO,True,True,BvsMPOfblfg,86367739.0,652811.0,16608.0,https://open.spotify.com/track/10V8XpuyMoEcSMfM79WDET,73.0
Rob Zombie - Superbeast.opus,110527.0,[77.05479452],-22.06566,0.071419924,0.9947623028112867,0.452854751643329,0.0393231823492872,0.4350470616667172,[0.29584112],1.0,0.0,3.0,20.32904425762345,0.0771169598050569,3071.4882474672204,3112.733624336733,Rob Zombie,https://open.spotify.com/artist/3HVdAiMNjYrQIKlOGxoGh5,Superbeast,Hellbilly Deluxe,album,spotify:track:4eNnMvUrSu2TRpySjVC0Pv,https://www.youtube.com/watch?v=uHBtpqbOKXk,Rob Zombie - Superbeast,RobZombieVEVO,True,True,uHBtpqbOKXk,36993715.0,220532.0,10179.0,https://open.spotify.com/track/4eNnMvUrSu2TRpySjVC0Pv,67.0
Robbie Williams - Angels.opus,118013.5,[75.],-14.90723,0.16246247,0.996368812159057,0.585607101464711,0.0207132416315839,0.5734772800709009,[0.20667342],4.0,1.0,3.0,23.508338593287352,0.0410176550919649,2204.5164541177437,2961.8336345286452,Robbie Williams,https://open.spotify.com/artist/2HcwFjNelS49kFbfvMxQYw,Angels,Life Thru A Lens,album,spotify:track:1M2nd8jNUkkwrc1dgBPTJz,https://www.youtube.com/watch?v=luwAMFcc2f8,Robbie Williams - Angels,robbiewilliamsvevo,True,True,luwAMFcc2f8,324889335.0,1444207.0,36499.0,https://open.spotify.com/track/1M2nd8jNUkkwrc1dgBPTJz,76.0
Robbie Williams - Feel.opus,136513.5,[98.68421053],-23.175829,0.06402113,0.9953849983031092,0.5265798631326726,0.023588122969099,0.5141588325680477,[0.31731248],9.0,1.0,3.0,22.730256148778516,0.0466237444087428,2572.3464854037497,3171.120242859376,Robbie Williams,https://open.spotify.com/artist/2HcwFjNelS49kFbfvMxQYw,Feel,Escapology,album,spotify:track:2Ms33RTRCT6gArrpcrPxmo,https://www.youtube.com/watch?v=iy4mXZN1Zzk,Robbie Williams - Feel,robbiewilliamsvevo,True,True,iy4mXZN1Zzk,471644574.0,1795390.0,44895.0,https://open.spotify.com/track/2Ms33RTRCT6gArrpcrPxmo,77.0
Robbie Williams - Rock DJ (Official Music Video).opus,126513.5,[102.27272727],-16.848267,0.13017973,0.9957665932471664,0.3361875429281442,0.0410577472135309,0.3223844397742624,[0.51110723],4.0,1.0,3.0,21.50931614887225,0.0784438380643495,3997.9943530454743,4117.12926221443,Robbie Williams,https://open.spotify.com/artist/2HcwFjNelS49kFbfvMxQYw,Rock DJ,Sing When You're Winning,album,spotify:track:7oQSevUCbYs4QawXTHQVV1,https://www.youtube.com/watch?v=JtZ0yctlRdE,Robbie Williams - Rock DJ (Official Music Video),RobbieWilliamsLove,False,False,JtZ0yctlRdE,317066.0,1536.0,176.0,https://open.spotify.com/track/7oQSevUCbYs4QawXTHQVV1,55.0
Robert Schumann - Kinderszenen op.15： I. Von Fremden Ländern und Menschen.opus,50503.416666666664,[62.5],-25.51029,0.043983456,0.9958449864471632,0.7757252583157841,0.046506570609249,0.7396489368165432,[0.08912217],7.0,1.0,3.0,24.443368699855515,0.0412283650673178,1140.763727784054,1341.07653590694,Robert Schumann,https://open.spotify.com/artist/2UqjDAXnDxejEyE0CzfUrZ,"Kinderszenen, Op. 15: No. 1, Von fremden Ländern und Menschen",Schumann: Kinderszenen; Arabesque; Fantasie; Träumerei,album,spotify:track:4vi9pBR7yJhBzGaNu0k1gj,https://www.youtube.com/watch?v=tYg6d7CUHRA,Robert Schumann - Kinderszenen op.15: I. Von Fremden Ländern und Menschen,jasvabe,False,False,tYg6d7CUHRA,239858.0,1825.0,46.0,https://open.spotify.com/track/1u2fnunxI39XGHMR8IhQZn,12.0
Roberto Carlos - Cama e Mesa (Áudio Oficial).opus,100513.5,[119.68085106],-22.308804,0.06679214,0.996608825850484,0.637269991783223,0.0244412613749592,0.621694309347631,[0.28426144],2.0,1.0,3.0,23.553314104964137,0.035944318528491,1900.1297773332851,2361.397858476204,Roberto Carlos,https://open.spotify.com/artist/7fAKtXSdNInWAIf0jVUz65,Cama e Mesa - Versão Remasterizada,Roberto Carlos (1981 Remasterizado),album,spotify:track:4lN2okBBRNDimttONXGggW,https://www.youtube.com/watch?v=5fFjjiD1IoM,Roberto Carlos - Cama e Mesa (Áudio Oficial),RobertoCarlosVEVO,True,True,5fFjjiD1IoM,9174590.0,82171.0,2425.0,https://open.spotify.com/track/4lN2okBBRNDimttONXGggW,60.0
Roberto Carlos - Detalles (Detalhes) (Áudio Oficial).opus,156513.5,[175.78125],-22.945847,0.065660864,0.9955693783418292,0.655443297382472,0.0260778567509382,0.6383507409649692,[0.39468815],4.0,1.0,3.0,23.03622783585333,0.0285446876171289,1796.2696299110016,2767.224680704851,Roberto Carlos,https://open.spotify.com/artist/7fAKtXSdNInWAIf0jVUz65,Detalles (Detalhes),Un Gato En La Oscuridad,album,spotify:track:4tAwP9QKeLEQJ2fgd1RWcY,https://www.youtube.com/watch?v=5aBrHRWLJ14,Roberto Carlos - Detalles (Detalhes) (Áudio Oficial),RobertoCarlosVEVO,True,True,5aBrHRWLJ14,2802186.0,25687.0,846.0,https://open.spotify.com/track/4tAwP9QKeLEQJ2fgd1RWcY,64.0
Roberto Carlos El Gato que Está Triste y Azul 1972 Con letra.opus,115013.5,[112.5],-13.887726,0.17647454,0.9955071931113498,0.6316101809860256,0.0278286307078584,0.6140333345080419,[0.27179916],3.0,1.0,3.0,23.566615554338,0.0407962765464156,1932.7940285029576,2367.3060371658075,Roberto Carlos,https://open.spotify.com/artist/7fAKtXSdNInWAIf0jVUz65,El Gato Que Está Triste y Azul - Un Gato Nel Blu,30 Grandes Canciones,album,spotify:track:3SrnZHhXpgtvHerbxEDOWW,https://www.youtube.com/watch?v=Dp66FOQBJu4,Roberto Carlos El Gato que Está Triste y Azul 1972 Con letra,Irene Sonrisas,False,False,Dp66FOQBJu4,59094699.0,257158.0,7939.0,https://open.spotify.com/track/3SrnZHhXpgtvHerbxEDOWW,50.0
Robin Schulz - Sugar (feat. Francesco Yates) (OFFICIAL MUSIC VIDEO).opus,112013.0625,[122.2826087],-25.295536,0.0501425,0.9948942163416116,0.5412901866492335,0.0314487899860948,0.5242672652477676,[0.37882851],8.0,0.0,3.0,23.436637301370617,0.0438080618572652,2478.3802753040777,2818.098142500621,Robin Schulz,https://open.spotify.com/artist/3t5xRXzsuZmMDkQzgOX35S,Sugar (feat. Francesco Yates),Sugar,album,spotify:track:5tf1VVWniHgryyumXyJM7w,https://www.youtube.com/watch?v=bvC_0foemLY,Robin Schulz - Sugar (feat. Francesco Yates) (OFFICIAL MUSIC VIDEO),Robin Schulz,True,True,bvC_0foemLY,857521229.0,4104711.0,80911.0,https://open.spotify.com/track/5tf1VVWniHgryyumXyJM7w,79.0
"Robin Thicke - Blurred Lines ft. T.I., Pharrell.opus",136022.5,[119.68085106],-17.5639,0.108622275,0.9973655863082308,0.4489401214731098,0.0253823723199169,0.4375449561605306,[0.46369009],2.0,1.0,3.0,22.863848125700223,0.0492339348462126,3099.5106243266996,3873.5858808113862,Robin Thicke,https://open.spotify.com/artist/0ZrpamOxcZybMHGg1AYtHP,Blurred Lines,Blurred Lines (Deluxe),album,spotify:track:0n4bITAu0Y0nigrz3MFJMb,https://www.youtube.com/watch?v=yyDUC1LUXSU,"Robin Thicke - Blurred Lines ft. T.I., Pharrell (Official Music Video)",RobinThickeVEVO,True,True,yyDUC1LUXSU,960970999.0,4299057.0,225248.0,https://open.spotify.com/track/0n4bITAu0Y0nigrz3MFJMb,79.0
Robin Thicke - Lost Without U (Official Music Video).opus,126037.91666666666,[85.22727273],-13.924275,0.1626459,0.9975314461549464,0.3927495327906357,0.0317808783130588,0.3802676076815058,[0.37529513],2.0,1.0,3.0,22.303464086023745,0.0624819843763222,3522.7703154000815,4004.229932429241,Robin Thicke,https://open.spotify.com/artist/0ZrpamOxcZybMHGg1AYtHP,Lost Without U,The Evolution of Robin Thicke,album,spotify:track:4V2F0DZrAXOWq9hkwMMG3x,https://www.youtube.com/watch?v=0DdCoNbbRvQ,Robin Thicke - Lost Without U (Official Music Video),RobinThickeVEVO,True,True,0DdCoNbbRvQ,98292982.0,600973.0,20454.0,https://open.spotify.com/track/4V2F0DZrAXOWq9hkwMMG3x,63.0
Robin Thicke - Morning Sun (Lyric).opus,108019.22916666666,[114.79591837],-12.072841,0.22905728,0.9974152293539198,0.4978069820153823,0.0265744430449957,0.4845780387244133,[0.39621414],1.0,0.0,3.0,22.1554589620846,0.0523247819103633,2761.1722895046996,3277.0543655754245,Robin Thicke,https://open.spotify.com/artist/0ZrpamOxcZybMHGg1AYtHP,Morning Sun,Morning Sun,single,spotify:track:0nruobjhKItGHfkH3VbTXy,https://www.youtube.com/watch?v=b-7gr8QvRbc,Robin Thicke - Morning Sun (Official Lyric),RobinThickeVEVO,True,True,b-7gr8QvRbc,3037282.0,23956.0,855.0,https://open.spotify.com/track/0nruobjhKItGHfkH3VbTXy,47.0
Robinson & Jason Derulo - Ayo Girl (Fayahh Beat) ft. Rema.opus,82500.5,[127.84090909],-12.133297,0.21590392,0.9970588979046108,0.4321045869619594,0.0330327280059742,0.4178309936707112,[0.51488799],3.0,0.0,3.0,23.489844014892704,0.0628579887483839,3222.0545985635167,3307.550411942027,Rema,https://open.spotify.com/artist/46pWGuE3dSwY3bMMXGBvVS,Ayo Girl (Fayahh Beat) [feat. Rema],Ayo Girl (Fayahh Beat) [feat. Rema],single,spotify:track:57Hk0AE5OhgXrPWZOhipHt,https://www.youtube.com/watch?v=JrcWrdRy3uE,Robinson & Jason Derulo - Ayo Girl (Fayahh Beat) ft. Rema,Jason Derulo,True,True,JrcWrdRy3uE,9954613.0,123230.0,2525.0,https://open.spotify.com/track/57Hk0AE5OhgXrPWZOhipHt,56.0
Rock a bye Baby - The Kiboomers Preschool Nursery Rhymes - Nap Time Song.opus,45000.29166666667,[112.5],-17.194107,0.12735336,0.9961395269874272,0.608454059968084,0.0202162617587504,0.5961533934235947,[0.29082979],2.0,0.0,3.0,25.443415807708647,0.0316690723883029,2068.122956938023,3026.5160695730856,The Kiboomers,https://open.spotify.com/artist/1qKLikeNYpQFSsDAjg7HpI,Rock a Bye Baby,Baby Sleep Music,album,spotify:track:5R3XZ1gOX4vJzj9gA9eT7Y,https://www.youtube.com/watch?v=yVLDi-FFjVo,Rock a bye Baby - The Kiboomers Preschool Nursery Rhymes - Nap Time Song,The Kiboomers - Kids Music Channel,True,True,yVLDi-FFjVo,60843507.0,26176.0,0.0,https://open.spotify.com/track/5R3XZ1gOX4vJzj9gA9eT7Y,46.0
Rock-A-Bye Your Bear 🐻 Kids Songs & Nursery Rhymes 🎶 The Wiggles.opus,46021.95833333333,[112.5],-11.841778,0.2479026,0.995917252423006,0.6784537897321222,0.0162132441659748,0.6674538527838644,[0.23440125],9.0,1.0,3.0,22.86924532030539,0.0296033096755504,1666.8533275773295,2378.919570832011,The Wiggles,https://open.spotify.com/artist/2JY5qzEozvTdogkDTkkOMf,Rock-a-Bye Your Bear,Taking Off!,album,spotify:track:5V0hwPnZnYroTZN7ZhZE2J,https://www.youtube.com/watch?v=QMte8BFCqfY,Rock-A-Bye Your Bear | Kids Songs & Nursery Rhymes | The Wiggles,The Wiggles,True,True,QMte8BFCqfY,30096598.0,0.0,0.0,https://open.spotify.com/track/5V0hwPnZnYroTZN7ZhZE2J,61.0
Rocío Dúrcal - Amor eterno.opus,204013.5,[175.78125],-20.261017,0.08873065,0.9965117261189292,0.6606926941447395,0.0178874483088403,0.648874587730197,[0.38815741],7.0,1.0,3.0,24.95933944879533,0.0355854841160401,1766.5475053341363,2468.7778962036805,Rocío Dúrcal,https://open.spotify.com/artist/2uyweLa0mvPZH6eRzDddeB,Amor Eterno,Canta A Juan Gabriel,album,spotify:track:2TC4v9YiuQYk3Tk8RH7fV4,https://www.youtube.com/watch?v=8DE4H7bd0vs,Rocío Dúrcal - Amor eterno,Rocío Dúrcal,False,True,8DE4H7bd0vs,142319163.0,840569.0,32792.0,https://open.spotify.com/track/2TC4v9YiuQYk3Tk8RH7fV4,67.0
Rocío Dúrcal - La gata bajo la lluvia.opus,106013.5,[87.890625],-10.978611,0.25315657,0.9957218385715484,0.5675274820450541,0.0288581143426213,0.5511497090756179,[0.25429727],7.0,1.0,3.0,23.55851832124446,0.0534700147462018,2314.6702225926015,2658.754723564258,Rocío Dúrcal,https://open.spotify.com/artist/2uyweLa0mvPZH6eRzDddeB,La Gata Bajo la Lluvia,Lo Mejor De Lo Mejor,album,spotify:track:0incizGIFilFp6soKuyHvZ,https://www.youtube.com/watch?v=acl81DrzYP8,Rocío Dúrcal - La gata bajo la lluvia,Rocío Dúrcal,False,True,acl81DrzYP8,5982517.0,51049.0,1552.0,https://open.spotify.com/track/0incizGIFilFp6soKuyHvZ,65.0
Rod Stewart - Da Ya Think I'm Sexy？ (Official HD Remastered Video).opus,277989.3125,[112.5],-14.175755,0.17303993,0.9966814576765916,0.447624046701611,0.0365424696747712,0.431266758549319,[0.43719898],9.0,0.0,3.0,22.190348579206063,0.0650881604143484,3108.970526806999,3401.0154620437233,Rod Stewart,https://open.spotify.com/artist/2y8Jo9CKhJvtfeKOsYzRdT,Da Ya Think I'm Sexy?,Blondes Have More Fun,album,spotify:track:4z7maGZkAonDlXlwo8q69f,https://www.youtube.com/watch?v=Hphwfq1wLJs,Rod Stewart - Da Ya Think I'm Sexy? (Official Video) [HD Remaster],Rod Stewart,True,True,Hphwfq1wLJs,352238795.0,1888236.0,45091.0,https://open.spotify.com/track/4z7maGZkAonDlXlwo8q69f,74.0
Rod Stewart - Maggie May (1971).opus,132513.5,[127.84090909],-19.280025,0.103914045,0.9968288736681876,0.5223480808140109,0.0250766381057612,0.509249347026199,[0.41543317],4.0,1.0,3.0,22.97480974809317,0.0493274499582461,2599.688446599463,3281.961157581696,Rod Stewart,https://open.spotify.com/artist/2y8Jo9CKhJvtfeKOsYzRdT,Maggie May,Every Picture Tells A Story,album,spotify:track:6rovOdp3HgK1DeAMYDzoA7,https://www.youtube.com/watch?v=KbI_awR4CKE,Rod Stewart - Maggie May (1971),fkwk101,False,False,KbI_awR4CKE,13746566.0,86027.0,6523.0,https://open.spotify.com/track/6rovOdp3HgK1DeAMYDzoA7,71.0
Rod Wave -  Rags2Riches 2 ft Lil Baby (Official Music Video).opus,127500.79166666669,[117.1875],-10.49609,0.21482655,0.9953058503031064,0.5254064772687699,0.0249512324484843,0.5122969381244975,[0.37791703],0.0,1.0,3.0,22.65177470712027,0.0491165434295005,2579.913618871893,2827.7871964372507,Rod Wave,https://open.spotify.com/artist/45TgXXqMDdF8BkjA83OM7z,Rags2Riches 2 (feat. Lil Baby),Pray 4 Love (Deluxe),album,spotify:track:40TPiJpvwGIyvPjJMDTKfy,https://www.youtube.com/watch?v=A2mJSG0L9U0,Rod Wave -  Rags2Riches 2 ft Lil Baby (Official Music Video),RodWave,False,False,A2mJSG0L9U0,147052808.0,1037053.0,19437.0,https://open.spotify.com/track/40TPiJpvwGIyvPjJMDTKfy,67.0
Rod Wave - Heart On Ice (Official Music Video).opus,82012.89583333333,[106.13207547],-16.489044,0.11201023,0.9950104668319816,0.5047219785081993,0.0298383498114023,0.4896619075559686,[0.36020553],3.0,0.0,3.0,22.435380553589734,0.0463392178558655,2715.14924005412,3317.5646648865936,Rod Wave,https://open.spotify.com/artist/45TgXXqMDdF8BkjA83OM7z,Heart On Ice,PTSD,album,spotify:track:591ks2A0o7ratTpiRdI7M6,https://www.youtube.com/watch?v=deMLg4FPFhQ,Rod Wave - Heart On Ice (Official Music Video),RodWave,False,False,deMLg4FPFhQ,230406185.0,1731456.0,31234.0,https://open.spotify.com/track/591ks2A0o7ratTpiRdI7M6,68.0
Rod Wave - Street Runner (Official Video).opus,125016.25,[106.13207547],-11.614046,0.20477821,0.9930281893810012,0.5733884241971777,0.0212653863375747,0.5611950978351316,[0.3023086],3.0,1.0,3.0,23.302656816693453,0.0418542556495819,2278.7350470787487,2728.059901744659,Rod Wave,https://open.spotify.com/artist/45TgXXqMDdF8BkjA83OM7z,Street Runner,SoulFly,album,spotify:track:5iMRhOHzze2CujxHiJ6cRL,https://www.youtube.com/watch?v=AeaR5QbXgpM,Rod Wave - Street Runner (Official Video),RodWave,False,False,AeaR5QbXgpM,294430948.0,1382970.0,38417.0,https://open.spotify.com/track/5iMRhOHzze2CujxHiJ6cRL,71.0
Roddy Ricch - Down Below [Official Music Video] (Dir. by JMP).opus,112500.6875,[119.68085106],-12.952564,0.18976043,0.9950074492007502,0.6682253657983331,0.0149959770285892,0.6582046735629007,[0.257928],8.0,0.0,3.0,23.428928676239224,0.0286108646119749,1724.10538163687,2205.338026692471,Roddy Ricch,https://open.spotify.com/artist/757aE44tKEUQEqRuT6GnEB,Down Below,Feed Tha Streets II,album,spotify:track:4SWWe2OYC4mqf40Gc2RSdl,https://www.youtube.com/watch?v=CJOZc02VwJM,Roddy Ricch - Down Below [Official Music Video] (Dir. by JMP),Roddy Ricch,True,True,CJOZc02VwJM,503931156.0,3820889.0,86227.0,https://open.spotify.com/track/4SWWe2OYC4mqf40Gc2RSdl,71.0
Roddy Ricch - The Box [Official Music Video].opus,106509.9375,[117.1875],-11.374291,0.21671662,0.9942963352339392,0.5836100911322545,0.0206952452624668,0.5715321371586218,[0.32469488],5.0,0.0,3.0,22.675306162592452,0.0411293095489935,2216.583720101608,2717.715814906366,Roddy Ricch,https://open.spotify.com/artist/757aE44tKEUQEqRuT6GnEB,The Box,Please Excuse Me for Being Antisocial,album,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,https://www.youtube.com/watch?v=UNZqm3dxd2w,Roddy Ricch - The Box [Official Music Video],Roddy Ricch,True,True,UNZqm3dxd2w,724867132.0,9717449.0,224370.0,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,81.0
Roger - I Want To Be Your Man (Official Music Video).opus,123019.33333333331,[81.52173913],-20.28143,0.086022146,0.995245292162138,0.3791485217324979,0.0475287539646853,0.3611280649269998,[0.37010332],8.0,0.0,3.0,23.883486239765823,0.0938217562613794,3631.947219433603,3268.324230585152,Roger,https://open.spotify.com/artist/3GMoVpWJy4smKuxFuFTwXC,I Want to Be Your Man - Remastered Version,Unlimited!,album,spotify:track:7lJgjvQRJEXcdu19n3Zn5T,https://www.youtube.com/watch?v=c1xf_RWhwso,Roger - I Want To Be Your Man (Official Music Video),RHINO,True,True,c1xf_RWhwso,25689075.0,293805.0,8728.0,https://open.spotify.com/track/7lJgjvQRJEXcdu19n3Zn5T,54.0
